time,steam_players,multiplayer_players,looking_players,in_game_players,multiplayer_1h,multiplayer_24h
2020-05-31T22:45:00,13687.0,6806.0,1633.0,5173.0,11146.0,80813.0
2020-05-31T22:50:00,13489.0,6679.0,1594.0,5085.0,11080.0,80738.0
2020-05-31T22:55:00,13313.0,6509.0,1556.0,4953.0,10912.0,80657.0
2020-05-31T23:00:00,13112.0,6450.0,1528.0,4922.0,10761.0,80592.0
2020-05-31T23:05:00,12958.0,6356.0,1566.0,4790.0,10587.0,80485.0
2020-05-31T23:10:00,12822.0,6208.0,1456.0,4752.0,10420.0,80413.0
2020-05-31T23:15:00,12625.0,6086.0,1434.0,4652.0,10284.0,80354.0
2020-05-31T23:20:00,12414.0,6074.0,1489.0,4585.0,10137.0,80246.0
2020-05-31T23:25:00,12211.0,5939.0,1419.0,4520.0,9952.0,80180.0
2020-05-31T23:30:00,12062.0,5823.0,1358.0,4465.0,9825.0,80063.0
2020-05-31T23:35:00,11915.0,5719.0,1446.0,4273.0,9688.0,79894.0
2020-05-31T23:40:00,11786.0,5638.0,1384.0,4254.0,9543.0,79811.0
2020-05-31T23:45:00,11679.0,5577.0,1344.0,4233.0,9335.0,79725.0
2020-05-31T23:50:00,11496.0,5469.0,1332.0,4137.0,9160.0,79600.0
2020-05-31T23:55:00,11261.0,5367.0,1353.0,4014.0,8981.0,79521.0
2020-06-01T00:00:00,11100.0,5294.0,1344.0,3950.0,8852.0,79378.0
2020-06-01T00:05:00,10907.0,5120.0,1209.0,3911.0,8628.0,79252.0
2020-06-01T00:10:00,10769.0,5076.0,1246.0,3830.0,8465.0,79123.0
2020-06-01T00:15:00,10643.0,5000.0,1301.0,3699.0,8298.0,79010.0
2020-06-01T00:20:00,10433.0,4872.0,1276.0,3596.0,8164.0,78891.0
2020-06-01T00:25:00,10263.0,4703.0,1203.0,3500.0,7941.0,78788.0
2020-06-01T00:30:00,10121.0,4625.0,1221.0,3404.0,7785.0,78715.0
2020-06-01T00:35:00,10008.0,4548.0,1204.0,3344.0,7605.0,78619.0
2020-06-01T00:40:00,9917.0,4448.0,1160.0,3288.0,7469.0,78522.0
2020-06-01T00:45:00,9792.0,4414.0,1139.0,3275.0,7382.0,78424.0
2020-06-01T00:50:00,9761.0,4372.0,1107.0,3265.0,7199.0,78316.0
2020-06-01T00:55:00,9661.0,4283.0,1120.0,3163.0,7021.0,78203.0
2020-06-01T01:00:00,9504.0,4236.0,1106.0,3130.0,6914.0,78116.0
2020-06-01T01:05:00,9403.0,4171.0,1077.0,3094.0,6795.0,78024.0
2020-06-01T01:10:00,9314.0,4196.0,1028.0,3168.0,6716.0,77925.0
2020-06-01T01:15:00,9241.0,4134.0,984.0,3150.0,6598.0,77852.0
2020-06-01T01:20:00,9186.0,4109.0,976.0,3133.0,6455.0,77730.0
2020-06-01T01:25:00,9143.0,4086.0,970.0,3116.0,6358.0,77617.0
2020-06-01T01:30:00,9076.0,4042.0,1034.0,3008.0,6290.0,77549.0
2020-06-01T01:35:00,8997.0,3943.0,979.0,2964.0,6217.0,77470.0
2020-06-01T01:40:00,8931.0,3914.0,1020.0,2894.0,6118.0,77349.0
2020-06-01T01:45:00,8882.0,3812.0,1022.0,2790.0,6034.0,77270.0
2020-06-01T01:50:00,8820.0,3793.0,975.0,2818.0,6004.0,77188.0
2020-06-01T01:55:00,8742.0,3735.0,1004.0,2731.0,5932.0,77130.0
2020-06-01T02:00:00,8711.0,3723.0,973.0,2750.0,5846.0,77006.0
2020-06-01T02:05:00,8732.0,3746.0,983.0,2763.0,5785.0,76946.0
2020-06-01T02:10:00,8748.0,3744.0,1000.0,2744.0,5751.0,76850.0
2020-06-01T02:15:00,8797.0,3694.0,972.0,2722.0,5691.0,76765.0
2020-06-01T02:20:00,8753.0,3717.0,1005.0,2712.0,5668.0,76692.0
2020-06-01T02:25:00,8813.0,3713.0,1029.0,2684.0,5653.0,76598.0
2020-06-01T02:30:00,8836.0,3726.0,1037.0,2689.0,5594.0,76547.0
2020-06-01T02:35:00,8891.0,3672.0,1059.0,2613.0,5546.0,76498.0
2020-06-01T02:40:00,8944.0,3687.0,1072.0,2615.0,5532.0,76458.0
2020-06-01T02:45:00,8989.0,3704.0,1052.0,2652.0,5486.0,76409.0
2020-06-01T02:50:00,9062.0,3721.0,1021.0,2700.0,5464.0,76348.0
2020-06-01T02:55:00,9078.0,3762.0,1003.0,2759.0,5448.0,76281.0
2020-06-01T03:00:00,9132.0,3767.0,1028.0,2739.0,5458.0,76257.0
2020-06-01T03:05:00,9258.0,3840.0,1030.0,2810.0,5529.0,76241.0
2020-06-01T03:10:00,9345.0,3818.0,1088.0,2730.0,5578.0,76201.0
2020-06-01T03:15:00,9444.0,3870.0,1124.0,2746.0,5595.0,76181.0
2020-06-01T03:20:00,9517.0,3911.0,1153.0,2758.0,5639.0,76135.0
2020-06-01T03:25:00,9637.0,3871.0,1102.0,2769.0,5639.0,76118.0
2020-06-01T03:30:00,9654.0,3920.0,1123.0,2797.0,5645.0,76106.0
2020-06-01T03:35:00,9721.0,3981.0,1131.0,2850.0,5678.0,76086.0
2020-06-01T03:40:00,9860.0,3988.0,1167.0,2821.0,5695.0,76069.0
2020-06-01T03:45:00,10012.0,4021.0,1176.0,2845.0,5760.0,76023.0
2020-06-01T03:50:00,10161.0,4055.0,1140.0,2915.0,5808.0,75966.0
2020-06-01T03:55:00,10274.0,4090.0,1151.0,2939.0,5863.0,75896.0
2020-06-01T04:00:00,10355.0,4127.0,1177.0,2950.0,5916.0,75895.0
2020-06-01T04:05:00,10488.0,4221.0,1224.0,2997.0,6021.0,75912.0
2020-06-01T04:10:00,10580.0,4258.0,1176.0,3082.0,6038.0,75891.0
2020-06-01T04:15:00,10709.0,4356.0,1194.0,3162.0,6116.0,75873.0
2020-06-01T04:20:00,10820.0,4410.0,1207.0,3203.0,6186.0,75866.0
2020-06-01T04:25:00,10887.0,4445.0,1197.0,3248.0,6189.0,75837.0
2020-06-01T04:30:00,10997.0,4461.0,1234.0,3227.0,6246.0,75777.0
2020-06-01T04:35:00,11083.0,4423.0,1201.0,3222.0,6303.0,75754.0
2020-06-01T04:40:00,11083.0,4417.0,1195.0,3222.0,6339.0,75765.0
2020-06-01T04:45:00,11168.0,4430.0,1177.0,3253.0,6386.0,75736.0
2020-06-01T04:50:00,11286.0,4440.0,1183.0,3257.0,6445.0,75706.0
2020-06-01T04:55:00,11407.0,4486.0,1240.0,3246.0,6534.0,75696.0
2020-06-01T05:00:00,11406.0,4505.0,1179.0,3326.0,6571.0,75686.0
2020-06-01T05:05:00,11472.0,4560.0,1210.0,3350.0,6653.0,75641.0
2020-06-01T05:10:00,11550.0,4514.0,1219.0,3295.0,6711.0,75639.0
2020-06-01T05:15:00,11641.0,4606.0,1304.0,3302.0,6804.0,75617.0
2020-06-01T05:20:00,11698.0,4612.0,1276.0,3336.0,6870.0,75583.0
2020-06-01T05:25:00,11772.0,4669.0,1398.0,3271.0,6954.0,75577.0
2020-06-01T05:30:00,11907.0,4709.0,1343.0,3366.0,7026.0,75581.0
2020-06-01T05:35:00,11994.0,4746.0,1377.0,3369.0,7050.0,75581.0
2020-06-01T05:40:00,12052.0,4786.0,1427.0,3359.0,7062.0,75563.0
2020-06-01T05:45:00,12110.0,4806.0,1404.0,3402.0,7107.0,75563.0
2020-06-01T05:50:00,12238.0,4894.0,1403.0,3491.0,7166.0,75578.0
2020-06-01T05:55:00,12300.0,4913.0,1451.0,3462.0,7223.0,75564.0
2020-06-01T06:00:00,12336.0,4927.0,1494.0,3433.0,7260.0,75533.0
2020-06-01T06:05:00,12388.0,4950.0,1420.0,3530.0,7352.0,75486.0
2020-06-01T06:10:00,12427.0,4999.0,1447.0,3552.0,7385.0,75478.0
2020-06-01T06:15:00,12561.0,5040.0,1455.0,3585.0,7491.0,75461.0
2020-06-01T06:20:00,12655.0,5092.0,1437.0,3655.0,7537.0,75462.0
2020-06-01T06:25:00,12753.0,5125.0,1519.0,3606.0,7575.0,75442.0
2020-06-01T06:30:00,12881.0,5196.0,1491.0,3705.0,7635.0,75438.0
2020-06-01T06:35:00,12979.0,5289.0,1546.0,3743.0,7733.0,75475.0
2020-06-01T06:40:00,13119.0,5337.0,1565.0,3772.0,7818.0,75452.0
2020-06-01T06:45:00,13245.0,5447.0,1545.0,3902.0,7944.0,75440.0
2020-06-01T06:50:00,13315.0,5507.0,1535.0,3972.0,8056.0,75432.0
2020-06-01T06:55:00,13432.0,5546.0,1510.0,4036.0,8088.0,75438.0
2020-06-01T07:00:00,13525.0,5549.0,1529.0,4020.0,8131.0,75404.0
2020-06-01T07:05:00,13648.0,5589.0,1547.0,4042.0,8194.0,75396.0
2020-06-01T07:10:00,13870.0,5603.0,1617.0,3986.0,8262.0,75397.0
2020-06-01T07:15:00,14000.0,5690.0,1659.0,4031.0,8338.0,75391.0
2020-06-01T07:20:00,14175.0,5771.0,1643.0,4128.0,8463.0,75429.0
2020-06-01T07:25:00,14271.0,5860.0,1703.0,4157.0,8562.0,75401.0
2020-06-01T07:30:00,14425.0,5873.0,1674.0,4199.0,8657.0,75368.0
2020-06-01T07:35:00,14486.0,5918.0,1661.0,4257.0,8724.0,75366.0
2020-06-01T07:40:00,14653.0,6111.0,1808.0,4303.0,8866.0,75395.0
2020-06-01T07:45:00,14860.0,6225.0,1785.0,4440.0,8990.0,75429.0
2020-06-01T07:50:00,14970.0,6245.0,1702.0,4543.0,9073.0,75381.0
2020-06-01T07:55:00,15060.0,6297.0,1749.0,4548.0,9141.0,75356.0
2020-06-01T08:00:00,15175.0,6419.0,1820.0,4599.0,9251.0,75320.0
2020-06-01T08:05:00,15282.0,6471.0,1762.0,4709.0,9357.0,75313.0
2020-06-01T08:10:00,15428.0,6593.0,1842.0,4751.0,9437.0,75281.0
2020-06-01T08:15:00,15531.0,6649.0,1711.0,4938.0,9537.0,75305.0
2020-06-01T08:20:00,15682.0,6686.0,1854.0,4832.0,9677.0,75306.0
2020-06-01T08:25:00,15876.0,6752.0,1894.0,4858.0,9775.0,75317.0
2020-06-01T08:30:00,15984.0,6852.0,1878.0,4974.0,9882.0,75315.0
2020-06-01T08:35:00,16098.0,6862.0,1876.0,4986.0,10010.0,75308.0
2020-06-01T08:40:00,16226.0,6993.0,1868.0,5125.0,10141.0,75308.0
2020-06-01T08:45:00,16399.0,7085.0,1785.0,5300.0,10297.0,75298.0
2020-06-01T08:50:00,16458.0,7112.0,1759.0,5353.0,10339.0,75229.0
2020-06-01T08:55:00,16500.0,7160.0,1824.0,5336.0,10462.0,75205.0
2020-06-01T09:00:00,16546.0,7120.0,1848.0,5272.0,10563.0,75147.0
2020-06-01T09:05:00,16660.0,7147.0,1876.0,5271.0,10668.0,75130.0
2020-06-01T09:10:00,16722.0,7188.0,1929.0,5259.0,10805.0,75116.0
2020-06-01T09:15:00,16837.0,7240.0,1879.0,5361.0,10911.0,75105.0
2020-06-01T09:20:00,17027.0,7318.0,1907.0,5411.0,10973.0,75087.0
2020-06-01T09:25:00,17150.0,7381.0,1916.0,5465.0,11060.0,75051.0
2020-06-01T09:30:00,17160.0,7387.0,2008.0,5379.0,11143.0,75024.0
2020-06-01T09:35:00,17211.0,7445.0,2052.0,5393.0,11222.0,75011.0
2020-06-01T09:40:00,17244.0,7505.0,2079.0,5426.0,11373.0,74973.0
2020-06-01T09:45:00,17310.0,7578.0,2079.0,5499.0,11481.0,74961.0
2020-06-01T09:50:00,17312.0,7660.0,2092.0,5568.0,11586.0,74946.0
2020-06-01T09:55:00,17269.0,7639.0,2008.0,5631.0,11622.0,74920.0
2020-06-01T10:00:00,17300.0,7669.0,2001.0,5668.0,11604.0,74862.0
2020-06-01T10:05:00,17230.0,7651.0,2075.0,5576.0,11628.0,74845.0
2020-06-01T10:10:00,17285.0,7755.0,2148.0,5607.0,11680.0,74823.0
2020-06-01T10:15:00,17278.0,7768.0,2109.0,5659.0,11755.0,74803.0
2020-06-01T10:20:00,17308.0,7804.0,2115.0,5689.0,11800.0,74778.0
2020-06-01T10:25:00,17363.0,7780.0,2129.0,5651.0,11812.0,74752.0
2020-06-01T10:30:00,17361.0,7750.0,2063.0,5687.0,11798.0,74683.0
2020-06-01T10:35:00,17337.0,7723.0,2055.0,5668.0,11791.0,74654.0
2020-06-01T10:40:00,17326.0,7811.0,2125.0,5686.0,11841.0,74600.0
2020-06-01T10:45:00,17327.0,7845.0,2224.0,5621.0,11923.0,74593.0
2020-06-01T10:50:00,17259.0,7780.0,2113.0,5667.0,11968.0,74531.0
2020-06-01T10:55:00,17056.0,7708.0,2055.0,5653.0,11948.0,74414.0
2020-06-01T11:00:00,16995.0,7744.0,2045.0,5699.0,11973.0,74361.0
2020-06-01T11:05:00,16983.0,7793.0,2074.0,5719.0,11950.0,74299.0
2020-06-01T11:10:00,17036.0,7743.0,2106.0,5637.0,11976.0,74245.0
2020-06-01T11:15:00,17039.0,7740.0,2171.0,5569.0,11980.0,74219.0
2020-06-01T11:20:00,17052.0,7746.0,2083.0,5663.0,12010.0,74148.0
2020-06-01T11:25:00,17067.0,7771.0,2083.0,5688.0,11997.0,74084.0
2020-06-01T11:30:00,17058.0,7779.0,2163.0,5616.0,11996.0,74064.0
2020-06-01T11:35:00,16981.0,7778.0,2214.0,5564.0,12021.0,74023.0
2020-06-01T11:40:00,16886.0,7790.0,2153.0,5637.0,12098.0,74014.0
2020-06-01T11:45:00,16905.0,7769.0,2113.0,5656.0,12116.0,73955.0
2020-06-01T11:50:00,16955.0,7725.0,2098.0,5627.0,12029.0,73868.0
2020-06-01T11:55:00,16931.0,7694.0,2090.0,5604.0,11969.0,73834.0
2020-06-01T12:00:00,16908.0,7684.0,2196.0,5488.0,11994.0,73810.0
2020-06-01T12:05:00,16926.0,7624.0,2098.0,5526.0,12004.0,73785.0
2020-06-01T12:10:00,16834.0,7601.0,2106.0,5495.0,11969.0,73721.0
2020-06-01T12:15:00,16912.0,7624.0,2217.0,5407.0,11995.0,73656.0
2020-06-01T12:20:00,16955.0,7666.0,2173.0,5493.0,12018.0,73629.0
2020-06-01T12:25:00,16933.0,7675.0,2205.0,5470.0,12079.0,72892.0
2020-06-01T12:30:00,16918.0,7682.0,2224.0,5458.0,12025.0,72953.0
2020-06-01T12:35:00,16998.0,7752.0,2266.0,5486.0,12048.0,72940.0
2020-06-01T12:40:00,17054.0,7795.0,2259.0,5536.0,12076.0,72953.0
2020-06-01T12:45:00,17059.0,7746.0,2221.0,5525.0,12086.0,72939.0
2020-06-01T12:50:00,17112.0,7827.0,2287.0,5540.0,12150.0,72947.0
2020-06-01T12:55:00,17149.0,7828.0,2236.0,5592.0,12156.0,72912.0
2020-06-01T13:00:00,17164.0,7926.0,2355.0,5571.0,12190.0,72940.0
2020-06-01T13:05:00,17245.0,7984.0,2370.0,5614.0,12264.0,73000.0
2020-06-01T13:10:00,17395.0,8086.0,2433.0,5653.0,12401.0,73080.0
2020-06-01T13:15:00,17516.0,8285.0,2438.0,5847.0,12534.0,73135.0
2020-06-01T13:20:00,17665.0,8455.0,2465.0,5990.0,12674.0,73173.0
2020-06-01T13:25:00,17851.0,8609.0,2441.0,6168.0,12783.0,73245.0
2020-06-01T13:30:00,18043.0,8829.0,2506.0,6323.0,13018.0,73353.0
2020-06-01T13:35:00,18269.0,8952.0,2622.0,6330.0,13196.0,73398.0
2020-06-01T13:40:00,18434.0,9034.0,2664.0,6370.0,13387.0,73434.0
2020-06-01T13:45:00,18526.0,9221.0,2696.0,6525.0,13593.0,73531.0
2020-06-01T13:50:00,18730.0,9458.0,2700.0,6758.0,13813.0,73616.0
2020-06-01T13:55:00,18917.0,9437.0,2644.0,6793.0,13931.0,73629.0
2020-06-01T14:00:00,19012.0,9515.0,2747.0,6768.0,14074.0,73605.0
2020-06-01T14:05:00,19186.0,9601.0,2643.0,6958.0,14222.0,73613.0
2020-06-01T14:10:00,19362.0,9693.0,2716.0,6977.0,14411.0,73658.0
2020-06-01T14:15:00,19513.0,9897.0,2753.0,7144.0,14617.0,73693.0
2020-06-01T14:20:00,19595.0,9898.0,2728.0,7170.0,14831.0,73750.0
2020-06-01T14:25:00,19705.0,10005.0,2779.0,7226.0,15017.0,73778.0
2020-06-01T14:30:00,19835.0,10161.0,2762.0,7399.0,15232.0,73791.0
2020-06-01T14:35:00,19852.0,10185.0,2730.0,7455.0,15370.0,73791.0
2020-06-01T14:40:00,19892.0,10249.0,2822.0,7427.0,15484.0,73805.0
2020-06-01T14:45:00,19951.0,10373.0,2861.0,7512.0,15663.0,73851.0
2020-06-01T14:50:00,20036.0,10444.0,2861.0,7583.0,15802.0,73836.0
2020-06-01T14:55:00,20086.0,10520.0,2871.0,7649.0,15877.0,73822.0
2020-06-01T15:00:00,20136.0,10524.0,2860.0,7664.0,16017.0,73774.0
2020-06-01T15:05:00,20024.0,10420.0,2797.0,7623.0,16051.0,73697.0
2020-06-01T15:10:00,19963.0,10367.0,2856.0,7511.0,16060.0,73632.0
2020-06-01T15:15:00,19928.0,10285.0,2868.0,7417.0,16161.0,73530.0
2020-06-01T15:20:00,19906.0,10298.0,2853.0,7445.0,16201.0,73447.0
2020-06-01T15:25:00,19773.0,10279.0,2735.0,7544.0,16232.0,73424.0
2020-06-01T15:30:00,19642.0,10244.0,2659.0,7585.0,16275.0,73329.0
2020-06-01T15:35:00,19596.0,10196.0,2779.0,7417.0,16194.0,73192.0
2020-06-01T15:40:00,19459.0,10196.0,2776.0,7420.0,16164.0,73139.0
2020-06-01T15:45:00,19369.0,10028.0,2790.0,7238.0,16130.0,72990.0
2020-06-01T15:50:00,19195.0,9998.0,2780.0,7218.0,16139.0,72857.0
2020-06-01T15:55:00,19050.0,9896.0,2634.0,7262.0,16055.0,72695.0
2020-06-01T16:00:00,18876.0,9727.0,2625.0,7102.0,15975.0,72574.0
2020-06-01T16:05:00,18661.0,9732.0,2613.0,7119.0,15898.0,72476.0
2020-06-01T16:10:00,18516.0,9614.0,2626.0,6988.0,15790.0,72336.0
2020-06-01T16:15:00,18364.0,9435.0,2509.0,6926.0,15641.0,72175.0
2020-06-01T16:20:00,18149.0,9352.0,2462.0,6890.0,15518.0,71975.0
2020-06-01T16:25:00,17849.0,9342.0,2456.0,6886.0,15430.0,71851.0
2020-06-01T16:30:00,17711.0,9240.0,2361.0,6879.0,15322.0,71702.0
2020-06-01T16:35:00,17485.0,9091.0,2360.0,6731.0,15199.0,71566.0
2020-06-01T16:40:00,17309.0,8985.0,2372.0,6613.0,15060.0,71420.0
2020-06-01T16:45:00,17088.0,8897.0,2348.0,6549.0,14831.0,71200.0
2020-06-01T16:50:00,16878.0,8751.0,2278.0,6473.0,14665.0,71109.0
2020-06-01T16:55:00,16648.0,8538.0,2273.0,6265.0,14496.0,70999.0
2020-06-01T17:00:00,16371.0,8347.0,2227.0,6120.0,14220.0,70812.0
2020-06-01T17:05:00,16104.0,8225.0,2172.0,6053.0,14112.0,70660.0
2020-06-01T17:10:00,15901.0,8084.0,2169.0,5915.0,13926.0,70515.0
2020-06-01T17:15:00,15647.0,7888.0,2129.0,5759.0,13751.0,70329.0
2020-06-01T17:20:00,15437.0,7761.0,2121.0,5640.0,13590.0,70150.0
2020-06-01T17:25:00,15314.0,7631.0,2127.0,5504.0,13480.0,69969.0
2020-06-01T17:30:00,15094.0,7499.0,2142.0,5357.0,13279.0,69809.0
2020-06-01T17:35:00,14839.0,7343.0,2092.0,5251.0,13102.0,69684.0
2020-06-01T17:40:00,14657.0,7322.0,2149.0,5173.0,12928.0,69534.0
2020-06-01T17:45:00,14528.0,7151.0,1997.0,5154.0,12723.0,69374.0
2020-06-01T17:50:00,14279.0,6959.0,1934.0,5025.0,12441.0,69230.0
2020-06-01T17:55:00,14079.0,6937.0,1921.0,5016.0,12174.0,69107.0
2020-06-01T18:00:00,13968.0,6771.0,1878.0,4893.0,11891.0,68938.0
2020-06-01T18:05:00,13866.0,6663.0,1817.0,4846.0,11717.0,68814.0
2020-06-01T18:10:00,13672.0,6574.0,1832.0,4742.0,11496.0,68680.0
2020-06-01T18:15:00,13617.0,6627.0,1895.0,4732.0,11353.0,68615.0
2020-06-01T18:20:00,13544.0,6615.0,1841.0,4774.0,11181.0,68527.0
2020-06-01T18:25:00,13495.0,6540.0,1833.0,4707.0,11006.0,68417.0
2020-06-01T18:30:00,13500.0,6503.0,1848.0,4655.0,10857.0,68332.0
2020-06-01T18:35:00,13406.0,6441.0,1782.0,4659.0,10676.0,68219.0
2020-06-01T18:40:00,13380.0,6419.0,1816.0,4603.0,10561.0,68137.0
2020-06-01T18:45:00,13353.0,6410.0,1765.0,4645.0,10441.0,68015.0
2020-06-01T18:50:00,13284.0,6394.0,1740.0,4654.0,10312.0,67902.0
2020-06-01T18:55:00,13230.0,6352.0,1751.0,4601.0,10233.0,67785.0
2020-06-01T19:00:00,13187.0,6312.0,1713.0,4599.0,10147.0,67694.0
2020-06-01T19:05:00,13107.0,6263.0,1679.0,4584.0,10043.0,67642.0
2020-06-01T19:10:00,13024.0,6252.0,1653.0,4599.0,9957.0,67615.0
2020-06-01T19:15:00,13011.0,6255.0,1648.0,4607.0,9948.0,67580.0
2020-06-01T19:20:00,12981.0,6184.0,1583.0,4601.0,9928.0,67554.0
2020-06-01T19:25:00,12984.0,6128.0,1579.0,4549.0,9842.0,67493.0
2020-06-01T19:30:00,12989.0,6092.0,1650.0,4442.0,9794.0,67441.0
2020-06-01T19:35:00,13014.0,6052.0,1623.0,4429.0,9768.0,67397.0
2020-06-01T19:40:00,13002.0,6079.0,1618.0,4461.0,9767.0,67342.0
2020-06-01T19:45:00,13089.0,6087.0,1655.0,4432.0,9731.0,67306.0
2020-06-01T19:50:00,13106.0,6166.0,1716.0,4450.0,9793.0,67282.0
2020-06-01T19:55:00,13145.0,6196.0,1714.0,4482.0,9769.0,67252.0
2020-06-01T20:00:00,13149.0,6225.0,1662.0,4563.0,9749.0,67196.0
2020-06-01T20:05:00,13242.0,6274.0,1725.0,4549.0,9756.0,67170.0
2020-06-01T20:10:00,13341.0,6371.0,1728.0,4643.0,9824.0,67162.0
2020-06-01T20:15:00,13474.0,6475.0,1725.0,4750.0,9897.0,67130.0
2020-06-01T20:20:00,13552.0,6490.0,1742.0,4748.0,9911.0,67090.0
2020-06-01T20:25:00,13712.0,6583.0,1753.0,4830.0,9905.0,67034.0
2020-06-01T20:30:00,13740.0,6685.0,1778.0,4907.0,9972.0,67018.0
2020-06-01T20:35:00,13864.0,6705.0,1768.0,4937.0,10015.0,67004.0
2020-06-01T20:40:00,13897.0,6817.0,1820.0,4997.0,10137.0,67019.0
2020-06-01T20:45:00,13990.0,6885.0,1776.0,5109.0,10180.0,67062.0
2020-06-01T20:50:00,14060.0,6884.0,1771.0,5113.0,10217.0,67030.0
2020-06-01T20:55:00,14090.0,6923.0,1844.0,5079.0,10318.0,67003.0
2020-06-01T21:00:00,14105.0,6927.0,1812.0,5115.0,10350.0,66971.0
2020-06-01T21:05:00,14122.0,6937.0,1905.0,5032.0,10421.0,66932.0
2020-06-01T21:10:00,14191.0,7027.0,1875.0,5152.0,10526.0,66928.0
2020-06-01T21:15:00,14224.0,7031.0,1917.0,5114.0,10634.0,66862.0
2020-06-01T21:20:00,14268.0,7080.0,1949.0,5131.0,10732.0,66851.0
2020-06-01T21:25:00,14302.0,7124.0,1909.0,5215.0,10839.0,66798.0
2020-06-01T21:30:00,14270.0,7105.0,1811.0,5294.0,10877.0,66739.0
2020-06-01T21:35:00,14235.0,7121.0,1848.0,5273.0,10888.0,66701.0
2020-06-01T21:40:00,14202.0,7157.0,1800.0,5357.0,10885.0,66619.0
2020-06-01T21:45:00,14154.0,7192.0,1829.0,5363.0,10939.0,66602.0
2020-06-01T21:50:00,14072.0,7221.0,1723.0,5498.0,10931.0,66549.0
2020-06-01T21:55:00,14005.0,7219.0,1727.0,5492.0,10909.0,66523.0
2020-06-01T22:00:00,13904.0,7113.0,1788.0,5325.0,10885.0,66459.0
2020-06-01T22:05:00,13748.0,6971.0,1742.0,5229.0,10832.0,66368.0
2020-06-01T22:10:00,13622.0,6928.0,1712.0,5216.0,10825.0,66306.0
2020-06-01T22:15:00,13531.0,6798.0,1655.0,5143.0,10752.0,66268.0
2020-06-01T22:20:00,13439.0,6780.0,1742.0,5038.0,10730.0,66226.0
2020-06-01T22:25:00,13320.0,6631.0,1674.0,4957.0,10671.0,66136.0
2020-06-01T22:30:00,13236.0,6659.0,1715.0,4944.0,10661.0,66131.0
2020-06-01T22:35:00,13125.0,6655.0,1625.0,5030.0,10598.0,66065.0
2020-06-01T22:40:00,12936.0,6588.0,1644.0,4944.0,10568.0,66016.0
2020-06-01T22:45:00,12839.0,6505.0,1657.0,4848.0,10486.0,65927.0
2020-06-01T22:50:00,12756.0,6451.0,1673.0,4778.0,10442.0,65832.0
2020-06-01T22:55:00,12602.0,6286.0,1545.0,4741.0,10327.0,65768.0
2020-06-01T23:00:00,12356.0,6214.0,1511.0,4703.0,10166.0,65737.0
2020-06-01T23:05:00,12205.0,6132.0,1477.0,4655.0,9974.0,65648.0
2020-06-01T23:10:00,12035.0,6063.0,1471.0,4592.0,9830.0,65574.0
2020-06-01T23:15:00,11858.0,5941.0,1387.0,4554.0,9667.0,65504.0
2020-06-01T23:20:00,11680.0,5858.0,1385.0,4473.0,9584.0,65482.0
2020-06-01T23:25:00,11489.0,5802.0,1435.0,4367.0,9489.0,65412.0
2020-06-01T23:30:00,11284.0,5718.0,1332.0,4386.0,9317.0,65334.0
2020-06-01T23:35:00,11147.0,5624.0,1366.0,4258.0,9229.0,65283.0
2020-06-01T23:40:00,11014.0,5522.0,1368.0,4154.0,9112.0,65263.0
2020-06-01T23:45:00,10824.0,5387.0,1286.0,4101.0,8998.0,65198.0
2020-06-01T23:50:00,10662.0,5416.0,1292.0,4124.0,8894.0,65154.0
2020-06-01T23:55:00,10487.0,5295.0,1253.0,4042.0,8654.0,65077.0
2020-06-02T00:00:00,10302.0,5150.0,1168.0,3982.0,8500.0,65008.0
2020-06-02T00:05:00,10095.0,5029.0,1157.0,3872.0,8338.0,64951.0
2020-06-02T00:10:00,9983.0,4938.0,1126.0,3812.0,8207.0,64919.0
2020-06-02T00:15:00,9863.0,4830.0,1152.0,3678.0,8042.0,64863.0
2020-06-02T00:20:00,9674.0,4733.0,1154.0,3579.0,7864.0,64776.0
2020-06-02T00:25:00,9559.0,4588.0,1136.0,3452.0,7733.0,64734.0
2020-06-02T00:30:00,9423.0,4460.0,1107.0,3353.0,7586.0,64701.0
2020-06-02T00:35:00,9295.0,4392.0,1121.0,3271.0,7428.0,64684.0
2020-06-02T00:40:00,9183.0,4311.0,1111.0,3200.0,7302.0,64638.0
2020-06-02T00:45:00,9014.0,4202.0,1071.0,3131.0,7117.0,64584.0
2020-06-02T00:50:00,8866.0,4108.0,1075.0,3033.0,7025.0,64566.0
2020-06-02T00:55:00,8752.0,4018.0,1042.0,2976.0,6899.0,64531.0
2020-06-02T01:00:00,8603.0,3947.0,1046.0,2901.0,6737.0,64473.0
2020-06-02T01:05:00,8461.0,3917.0,1013.0,2904.0,6599.0,64436.0
2020-06-02T01:10:00,8344.0,3846.0,1079.0,2767.0,6454.0,64422.0
2020-06-02T01:15:00,8270.0,3794.0,987.0,2807.0,6320.0,64381.0
2020-06-02T01:20:00,8169.0,3741.0,993.0,2748.0,6176.0,64346.0
2020-06-02T01:25:00,8131.0,3729.0,1017.0,2712.0,6092.0,64341.0
2020-06-02T01:30:00,8030.0,3694.0,998.0,2696.0,6003.0,64295.0
2020-06-02T01:35:00,7958.0,3669.0,964.0,2705.0,5876.0,64259.0
2020-06-02T01:40:00,7863.0,3595.0,965.0,2630.0,5777.0,64241.0
